Newcastle City Council Invoices over £250 paid in April 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,08/04/2014,ALPHATEC,6202763,Revenue,1CP17,Digital Printing,665.17 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,07/04/2014,ALZHEIMERS SOCIETY,6205986,Revenue,1MG60,Ind Day Care Elderly,"14,795.36 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,ANCHOR TRUST,6216821,Revenue,1MX51,SP Block Subsidy,600.16 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,ANCHOR TRUST,6216821,Revenue,1MX51,SP Block Subsidy,272.80 
Children's Services,Educ Psychology            ,Supplies & Services,03/04/2014,ANN ARBOR PUBLISHERS LTD,6179214,Revenue,1E+233,Educational Psychology Service,425.00 
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,10/04/2014,ANOTO LTD,6202912,Revenue,1MR52,Adults Admin Pool,"2,400.00 "
Chief Executive's,CD - IT Mgmt & Networks          ,Supplies & Services,02/04/2014,ANTALIS MCNAUGHTON LTD,6191988,Revenue,1CP17,Digital Printing,"1,401.40 "
Adult and Culture,Adult Serv Capability's    ,Supplies & Services,04/04/2014,APOGEE CORPORATION,6204714,Revenue,1MW03,Capabilities,338.78 
Chief Executive's,CD - Central Policy Unit         ,Supplies & Services,10/04/2014,APSE,6208800,Revenue,1FT83,Climate Change Strategy,"2,000.00 "
Environment & Regeneration,CW Services to Schools           ,Employees,23/04/2014,APSE,6212472,Revenue,1KKK1,Cleaning Direct O/H,747.00 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,28/04/2014,ARCO LTD,6212171,Revenue,1KBAA,Building Contracts,345.75 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,17/04/2014,ARCO LTD,6212161,Revenue,1KBAA,Building Contracts,345.75 
Chief Executive's,CD - Communities                 ,Supplies & Services,11/04/2014,AREEEBA DISTRIBUTION,6210778,Revenue,1KN60,Byker Ward,720.00 
Chief Executive's,CD - Communities                 ,Supplies & Services,11/04/2014,AREEEBA DISTRIBUTION,6210779,Revenue,1KN50,Denton Ward,300.00 
Environment & Regeneration,Highways                               ,Premises,04/04/2014,ARMCON LTD,6191655,Revenue,1KEMC,Highways,462.50 
Environment & Regeneration,Highways                               ,Premises,04/04/2014,ARMCON LTD,6191655,Revenue,1KEMC,Highways,321.77 
Environment & Regeneration,Blacksmiths                            ,Supplies & Services,29/04/2014,ARNOLD CLARK,6223234,Revenue,1KENB,Fleet Workshops OH,279.30 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,15/04/2014,ARNOLD CLARK,6191856,Revenue,1KESY,Fleet Services Hire office,294.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,11/04/2014,ARNOLD CLARK,6200289,Revenue,1KESY,Fleet Services Hire office,357.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,16/04/2014,ARNOLD CLARK,6181161,Revenue,1KESH,Light Workshop Routine Repair,262.55 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,01/04/2014,ARNOLD CLARK,6191855,Revenue,1KESY,Fleet Services Hire office,294.00 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,28/04/2014,ARROW SALES TRAINING LIMITED,6214350,Revenue,1EA65,Skills For Jobs Project,416.66 
Environment & Regeneration,Cityworks Parks & C/side   ,Capital Expenditure,22/04/2014,ARTIS CONSULTING LTD,6214020,Capital,2KL01,Leisure Services,"2,022.22 "
Adult and Culture,AS - Learning City         ,Supplies & Services,23/04/2014,ASCENTIS,6213099,Revenue,1EA15,Newcastle City Learning,552.00 
Adult and Culture,AS - Learning City         ,Supplies & Services,23/04/2014,ASCENTIS,6213103,Revenue,1EA15,Newcastle City Learning,480.00 
Adult and Culture,AS - Learning City         ,Supplies & Services,23/04/2014,ASCENTIS,6211828,Revenue,1EA15,Newcastle City Learning,506.00 
Chief Executive's,CD - Revenues & Benefits         ,Transfer Payments,03/04/2014,ASDA BUSINESS AWARDS,6199183,Revenue,1CS17,Crisis Support,"7,312.50 "
Environment & Regeneration,Highways                               ,Supplies & Services,16/04/2014,ASH SITE EQUIPMENT LTD,6195461,Revenue,1KEMC,Highways,815.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",22/04/2014,ASHFIELD COURT,6217868,Revenue,1MG20,Ind Res Care Elderly,"1,739.03 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,22/04/2014,ASHFIELD COURT,6217868,Revenue,1MG20,Ind Res Care Elderly,"7,038.04 "
Children's Services,Childrens Services Support       ,Transfer Payments,03/04/2014,ASHMOLE MINICOACHES,6186124,Revenue,1E+212,Transport Special,"1,970.00 "
Children's Services,Childrens Services Support       ,Transfer Payments,24/04/2014,ASHMOLE MINICOACHES,6203904,Revenue,1E+212,Transport Special,900.00 
Children's Services,Childrens Services Support       ,Transfer Payments,24/04/2014,ASHMOLE MINICOACHES,6203904,Revenue,1E+212,Transport Special,873.00 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,17/04/2014,ASHTEAD PLANT HIRE CO LTD,6201865,Revenue,1KESY,Fleet Services Hire office,356.08 
Environment & Regeneration,Highways                               ,Transport,11/04/2014,ASHTEAD PLANT HIRE CO LTD,6210739,Revenue,1KEMC,Highways,"1,192.01 "
Environment & Regeneration,Highways                               ,Transport,11/04/2014,ASHTEAD PLANT HIRE CO LTD,6210741,Revenue,1KEMC,Highways,"14,903.09 "
Environment & Regeneration,Highways                               ,Transport,11/04/2014,ASHTEAD PLANT HIRE CO LTD,6210777,Revenue,1KEMC,Highways,588.00 
Children's Services,Educ Perf Mon              ,Supplies & Services,25/04/2014,ASIAN CUISINE,6222020,Revenue,1MB15,Newcastle Safeguarding Board,750.00 
Adult and Culture,Libraries/Galaxy Payments              ,Supplies & Services,28/04/2014,ASKEWS LIBRARY SERVICES LTD,6223468,Revenue,1EJ13,Stock Services,669.09 
Adult and Culture,Libraries/Galaxy Payments              ,Supplies & Services,02/04/2014,ASKEWS LIBRARY SERVICES LTD,6186272,Revenue,1EJ13,Stock Services,383.38 
Adult and Culture,Libraries/Galaxy Payments              ,Supplies & Services,02/04/2014,ASKEWS LIBRARY SERVICES LTD,6186273,Revenue,1EJ13,Stock Services,345.52 
Adult and Culture,Library Admin              ,Employees,07/04/2014,ASLIB,6186956,Revenue,1EJ03,Training,340.00 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,ASPINDEN WOOD CENTRE,6206828,Revenue,1MM20,Ind Res Care MH,-486.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,ASPINDEN WOOD CENTRE,6206828,Revenue,1MM20,Ind Res Care MH,"2,760.00 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,04/04/2014,ASPIRATIONS CARE LTD,6202968,Revenue,1MH50,Ind Home Spot Pur PD,"2,501.32 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,02/04/2014,ASPIRATIONS CARE LTD,6201092,Revenue,1MH50,Ind Home Spot Pur PD,"10,781.46 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,02/04/2014,ASPIRATIONS CARE LTD,6201098,Revenue,1MH50,Ind Home Spot Pur PD,"17,672.50 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,11/04/2014,ASPIRE HEALTHCARE LTD,6210637,Revenue,1MK55,Dom Care Family/Carer LD,"40,186.44 "
Chief Executive's,CD - Democratic Service          ,Supplies & Services,22/04/2014,ASSOCIATION OF NORTH EAST COUNCILS,6217827,Revenue,1FK01,Other Local Democracy,"75,192.00 "
Adult and Culture,Social Services                        ,Supplies & Services,10/04/2014,AT HOME IN THE COMMUNITY LTD,6209540,Revenue,3WJ01,Service Users Funds,"1,821.60 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,AT HOME IN THE COMMUNITY LTD,6216852,Revenue,1MX51,SP Block Subsidy,"9,648.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/04/2014,AT HOME IN THE COMMUNITY LTD,6203026,Revenue,1MK50,Ind Supported Living LD,-997.02 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",03/04/2014,AT HOME IN THE COMMUNITY LTD,6203026,Revenue,1MK51,Ind Home-Per Care LD,-10.28 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",17/04/2014,AT HOME IN THE COMMUNITY LTD,6216818,Revenue,1MK50,Ind Supported Living LD,-997.02 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",17/04/2014,AT HOME IN THE COMMUNITY LTD,6216818,Revenue,1MK51,Ind Home-Per Care LD,-10.28 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",10/04/2014,AT HOME IN THE COMMUNITY LTD,6209110,Revenue,1MK50,Ind Supported Living LD,-997.02 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",10/04/2014,AT HOME IN THE COMMUNITY LTD,6209110,Revenue,1MK51,Ind Home-Per Care LD,-10.28 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/04/2014,AT HOME IN THE COMMUNITY LTD,6222419,Revenue,1MK50,Ind Supported Living LD,-997.02 
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",25/04/2014,AT HOME IN THE COMMUNITY LTD,6222419,Revenue,1MK51,Ind Home-Per Care LD,-10.28 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/04/2014,AT HOME IN THE COMMUNITY LTD,6203026,Revenue,1MK50,Ind Supported Living LD,"8,403.52 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/04/2014,AT HOME IN THE COMMUNITY LTD,6203026,Revenue,1MK51,Ind Home-Per Care LD,"1,910.71 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/04/2014,AT HOME IN THE COMMUNITY LTD,6203026,Revenue,1MK55,Dom Care Family/Carer LD,"1,108.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/04/2014,AT HOME IN THE COMMUNITY LTD,6203026,Revenue,1MM50,Ind Home - Spot Pur MH,"1,514.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,03/04/2014,AT HOME IN THE COMMUNITY LTD,6203026,Revenue,3WH96,Continuing Care-Dom Payments,"1,607.12 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/04/2014,AT HOME IN THE COMMUNITY LTD,6216818,Revenue,1MK50,Ind Supported Living LD,"8,403.52 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/04/2014,AT HOME IN THE COMMUNITY LTD,6216818,Revenue,1MK51,Ind Home-Per Care LD,"1,910.71 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/04/2014,AT HOME IN THE COMMUNITY LTD,6216818,Revenue,1MK55,Dom Care Family/Carer LD,"1,108.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/04/2014,AT HOME IN THE COMMUNITY LTD,6216818,Revenue,1MM50,Ind Home - Spot Pur MH,"1,514.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,17/04/2014,AT HOME IN THE COMMUNITY LTD,6216818,Revenue,3WH96,Continuing Care-Dom Payments,"1,607.12 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/04/2014,AT HOME IN THE COMMUNITY LTD,6209110,Revenue,1MK50,Ind Supported Living LD,"8,403.52 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/04/2014,AT HOME IN THE COMMUNITY LTD,6209110,Revenue,1MK51,Ind Home-Per Care LD,"1,910.71 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/04/2014,AT HOME IN THE COMMUNITY LTD,6209110,Revenue,1MK55,Dom Care Family/Carer LD,"1,108.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/04/2014,AT HOME IN THE COMMUNITY LTD,6209110,Revenue,1MM50,Ind Home - Spot Pur MH,"1,514.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,10/04/2014,AT HOME IN THE COMMUNITY LTD,6209110,Revenue,3WH96,Continuing Care-Dom Payments,"1,607.12 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/04/2014,AT HOME IN THE COMMUNITY LTD,6222419,Revenue,1MK50,Ind Supported Living LD,"8,403.52 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/04/2014,AT HOME IN THE COMMUNITY LTD,6222419,Revenue,1MK51,Ind Home-Per Care LD,"1,910.71 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/04/2014,AT HOME IN THE COMMUNITY LTD,6222419,Revenue,1MK55,Dom Care Family/Carer LD,"1,108.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/04/2014,AT HOME IN THE COMMUNITY LTD,6222419,Revenue,1MM50,Ind Home - Spot Pur MH,"1,514.24 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,25/04/2014,AT HOME IN THE COMMUNITY LTD,6222419,Revenue,3WH96,Continuing Care-Dom Payments,"1,607.12 "
Chief Executive's,CD - Communities                 ,Supplies & Services,09/04/2014,ATIC ALL TOGETHER IN COWGATE,6207836,Revenue,1KL26,Montagu Full Service,"1,100.00 "
Environment & Regeneration,Cityworks Parks & C/side   ,Capital Expenditure,24/04/2014,ATKINS LTD,6216688,Capital,2KL01,Leisure Services,"4,780.94 "
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,17/04/2014,ATKINS LTD,6215676,Capital,2N401,Capital General,"1,000.00 "
Children's Services,Comm Hub                   ,Premises,09/04/2014,AURA (NEWCASTLE) PROJECT COMPANY LTD,6208212,Revenue,1E31G,BSF Phase 1,"30,392.16 "
Children's Services,Comm Hub                   ,Premises,25/04/2014,AURA (NEWCASTLE) PROJECT COMPANY LTD,6209421,Revenue,1E31G,BSF Phase 1,"89,562.41 "
Children's Services,Comm Hub                   ,Premises,09/04/2014,AURA (NEWCASTLE) PROJECT COMPANY LTD,6208212,Revenue,1E31G,BSF Phase 1,"44,243.18 "
Children's Services,Comm Hub                   ,Supplies & Services,09/04/2014,AURA (NEWCASTLE) PROJECT COMPANY LTD,6208212,Revenue,1E31G,BSF Phase 1,"1,040,255.92 "
Children's Services,Comm Hub                   ,Supplies & Services,17/04/2014,AURA (NEWCASTLE) PROJECT COMPANY LTD,6200358,Revenue,1E31G,BSF Phase 1,793.14 
Children's Services,Comm Hub                   ,Supplies & Services,17/04/2014,AURA (NEWCASTLE) PROJECT COMPANY LTD,6198876,Revenue,1E31G,BSF Phase 1,302.42 
Children's Services,Comm Hub                   ,Supplies & Services,10/04/2014,AURA (NEWCASTLE) PROJECT COMPANY LTD,6198874,Revenue,1E31G,BSF Phase 1,"6,508.56 "
Children's Services,Comm Hub                   ,Supplies & Services,25/04/2014,AURA (NEWCASTLE) PROJECT COMPANY LTD,6209421,Revenue,1E31G,BSF Phase 1,"1,248,307.10 "
Children's Services,Comm Hub                   ,Premises,25/04/2014,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,6214072,Revenue,1E31H,BSF Phase 2,"33,796.25 "
Children's Services,Comm Hub                   ,Supplies & Services,10/04/2014,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,6200979,Revenue,1E31H,BSF Phase 2,9.60 
Children's Services,Comm Hub                   ,Supplies & Services,10/04/2014,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,6200979,Revenue,1E31H,BSF Phase 2,111.60 
Children's Services,Comm Hub                   ,Supplies & Services,25/04/2014,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,6214072,Revenue,1E31H,BSF Phase 2,"2,812.79 "
Children's Services,Comm Hub                   ,Supplies & Services,25/04/2014,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,6214072,Revenue,1E31H,BSF Phase 2,"933,225.59 "
Chief Executive's,CD - Economic Development        ,Capital Expenditure,08/04/2014,AURA NEWCASTLE LTD,6202204,Capital,2KL01,Leisure Services,"86,964.98 "
HRA,HRA Planning QS            ,Supplies & Services,25/04/2014,AURA NEWCASTLE LTD,6222456,Revenue,1HRA3,Misc Feasibility Study/Survey,"130,321.41 "
Children's Services,Educ School Planning    ,Support Services,25/04/2014,AUTISM DIMENSIONS,6222287,Revenue,1E+228,SB Teaching Supp SEN Pupils,428.80 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,15/04/2014,AUTISM INITIATIVES,6214112,Revenue,1MK50,Ind Supported Living LD,"18,077.36 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,AUTISM NORTH - EASTCLIFFE,6206798,Revenue,1MK20,Ind Res Care LD,"3,811.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,AUTISM NORTH - EASTCLIFFE,6206798,Revenue,1MK50,Ind Supported Living LD,"5,716.92 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,AUTISM NORTH SEAHAM VIEW,6206808,Revenue,1MK20,Ind Res Care LD,"4,742.28 "
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,AUTISM NORTH SEAHAM VIEW,6206808,Revenue,1MK50,Ind Supported Living LD,"4,742.24 "
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,AUTO ELECTRICAL SOLUTIONS LTD,6223622,Revenue,1KESH,Light Workshop Routine Repair,647.70 
Environment & Regeneration,Fleet Management System                ,Supplies & Services,28/04/2014,AUTO ELECTRICAL SOLUTIONS LTD,6223651,Revenue,1KESH,Light Workshop Routine Repair,733.80 
Environment & Regeneration,E&R Trans P&D              ,Supplies & Services,08/04/2014,AUTOMATICA LTD,6206524,Revenue,1V099,Joint LTP Costs,"1,000.00 "
Environment & Regeneration,E&R Trans P&D              ,Supplies & Services,08/04/2014,AUTOMATICA LTD,6207001,Revenue,1V099,Joint LTP Costs,"1,000.00 "
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,03/04/2014,AVALON PROMOTIONS LTD,6202667,Revenue,3KLCH,City Hall Holding Account,"10,000.00 "
Environment & Regeneration,Cityworks City Hall         ,Supplies & Services,03/04/2014,AVALON PROMOTIONS LTD,6202746,Revenue,3KLCH,City Hall Holding Account,"10,000.00 "
